epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4078.78,0.37484,0.27218,0.94331,0.91402,0.88615,0.90537,0.76425,0.65641,0.44458,1.13271,0.000148696,0.000148696,0.000148696
186,4100.4,0.36683,0.27258,0.92938,0.91921,0.87563,0.90195,0.75869,0.6618,0.45181,1.13298,0.000140445,0.000140445,0.000140445
187,4122.19,0.36147,0.26879,0.9279,0.91997,0.87767,0.90161,0.76404,0.66015,0.44872,1.13627,0.000132193,0.000132193,0.000132193
188,4144.12,0.37118,0.28357,0.93935,0.94458,0.8692,0.90296,0.7627,0.6571,0.43672,1.12853,0.000123941,0.000123941,0.000123941
189,4165.83,0.361,0.26918,0.92896,0.92342,0.88336,0.90274,0.76034,0.65986,0.43751,1.12965,0.00011569,0.00011569,0.00011569
190,4187.64,0.36687,0.2827,0.93258,0.93112,0.88191,0.90339,0.76015,0.66236,0.44083,1.13432,0.000107438,0.000107438,0.000107438
191,4216.66,0.28016,0.20131,0.84028,0.91041,0.88132,0.90347,0.75799,0.661,0.43652,1.1456,9.91865e-05,9.91865e-05,9.91865e-05
192,4238.19,0.28394,0.2045,0.84786,0.90605,0.88615,0.90229,0.7531,0.66009,0.43344,1.14353,9.09349e-05,9.09349e-05,9.09349e-05
193,4259.85,0.28431,0.20239,0.84637,0.91651,0.87767,0.90592,0.75899,0.65689,0.43721,1.13613,8.26832e-05,8.26832e-05,8.26832e-05
194,4281.77,0.28502,0.20714,0.85447,0.91781,0.88083,0.90767,0.7617,0.65616,0.43605,1.13685,7.44316e-05,7.44316e-05,7.44316e-05
195,4303.31,0.27677,0.19607,0.84288,0.92467,0.87689,0.90613,0.76282,0.65671,0.44191,1.13397,6.61799e-05,6.61799e-05,6.61799e-05
196,4324.92,0.27812,0.19513,0.84498,0.92909,0.87563,0.90434,0.76372,0.65273,0.43791,1.13126,5.79283e-05,5.79283e-05,5.79283e-05
